1604026800000,13458.45000000,13513.93000000,13429.61000000,13472.26000000,830.62887000,1604027699999,11191742.75362634,13372,386.37977300,5204932.36662220,0
1604027700000,13472.26000000,13493.22000000,13455.05000000,13489.98000000,530.68242900,1604028599999,7153622.19875108,8075,212.76308300,2867894.72802373,0
1604028600000,13489.99000000,13514.64000000,13441.23000000,13450.70000000,315.64159100,1604029499999,4256103.41709523,6194,124.12874100,1674596.96849915,0
1604029500000,13450.70000000,13474.05000000,13400.10000000,13432.34000000,776.26521800,1604030399999,10425112.08124843,11488,451.45654300,6062810.82082985,0
1604030400000,13432.34000000,13467.35000000,13379.22000000,13406.96000000,633.96170400,1604031299999,8513433.31740185,10203,310.87217900,4175209.53742171,0
1604031300000,13406.97000000,13438.93000000,13394.06000000,13425.46000000,417.00403100,1604032199999,5594725.58714903,7513,232.25183800,3116039.62814210,0
1604032200000,13425.46000000,13464.08000000,13419.48000000,13437.92000000,269.84834000,1604033099999,3629068.66427535,5090,141.11678700,1897778.73183728,0
1604033100000,13437.91000000,13448.78000000,13410.11000000,13420.88000000,306.75244400,1604033999999,4119048.04078316,6109,126.51206800,1698659.63105606,0
1604034000000,13420.87000000,13497.74000000,13415.33000000,13473.54000000,513.74342800,1604034899999,6920804.49194691,8726,266.36385600,3588167.74982752,0
1604034900000,13473.54000000,13476.00000000,13380.00000000,13380.47000000,647.83472000,1604035799999,8692978.34165955,10205,254.72981100,3418199.42797336,0
1604035800000,13380.27000000,13409.05000000,13309.34000000,13323.62000000,1436.92244400,1604036699999,19181769.78935532,20749,600.60158800,8017469.09666683,0
1604036700000,13323.61000000,13335.00000000,13174.52000000,13181.57000000,2656.84718600,1604037599999,35215585.69607277,29432,1102.30121000,14614201.56973537,0
1604037600000,13181.56000000,13249.00000000,13146.48000000,13218.03000000,2254.43559600,1604038499999,29777665.16489771,22411,1067.27155200,14102744.36243913,0
1604038500000,13218.03000000,13239.89000000,13166.41000000,13210.01000000,1003.78513100,1604039399999,13256748.10427659,14797,469.13247500,6195629.23256707,0
1604039400000,13210.01000000,13270.68000000,13189.42000000,13263.70000000,767.09171700,1604040299999,10144684.46615175,12930,405.92850200,5369362.77112420,0
1604040300000,13263.70000000,13293.80000000,13201.06000000,13201.99000000,652.81923900,1604041199999,8641713.07643690,8130,332.75386500,4406323.80388424,0
1604041200000,13201.99000000,13224.49000000,13155.01000000,13158.02000000,903.34196900,1604042099999,11916290.40477014,12869,493.41177100,6509724.06953506,0
1604042100000,13158.03000000,13194.78000000,13115.00000000,13192.21000000,842.43825400,1604042999999,11082348.35158397,16062,419.68297700,5522252.05133435,0
1604043000000,13193.18000000,13261.22000000,13187.26000000,13223.69000000,1155.67695700,1604043899999,15295978.11172842,14217,563.85373600,7463489.11243605,0
1604043900000,13223.69000000,13247.00000000,13187.12000000,13218.96000000,717.11754100,1604044799999,9479997.42674367,11022,364.35109400,4816357.32548780,0
1604044800000,13218.96000000,13325.40000000,13188.91000000,13300.00000000,1317.40914200,1604045699999,17492323.41156426,19057,765.35584000,10162347.93345535,0
1604045700000,13300.01000000,13338.85000000,13270.00000000,13298.40000000,952.12021000,1604046599999,12664775.03341058,14278,488.28090700,6494915.56084066,0
1604046600000,13298.40000000,13307.96000000,13261.47000000,13270.14000000,582.59590900,1604047499999,7740938.44876346,10834,215.76090000,2867227.41137294,0
1604047500000,13270.15000000,13273.88000000,13230.00000000,13242.48000000,751.25748400,1604048399999,9959996.25748707,9906,291.51804100,3865024.08400691,0
1604048400000,13242.49000000,13242.49000000,13147.66000000,13183.43000000,1429.79349900,1604049299999,18857785.23234267,21864,575.73016600,7594353.64446845,0
1604049300000,13183.44000000,13270.43000000,13163.21000000,13254.92000000,718.10542600,1604050199999,9502453.97611702,11521,398.59139100,5274096.96320980,0
1604050200000,13254.91000000,13279.73000000,13230.27000000,13259.38000000,523.08981600,1604051099999,6933596.10225064,9258,253.36589200,3358766.82501477,0
1604051100000,13259.37000000,13298.43000000,13250.87000000,13277.05000000,557.08860400,1604051999999,7397008.17338329,11145,268.83955900,3569712.43155072,0
1604052000000,13277.04000000,13338.96000000,13260.97000000,13295.29000000,948.82451800,1604052899999,12621162.97236272,15182,445.96071300,5932181.13534636,0
1604052900000,13295.29000000,13300.32000000,13210.86000000,13242.70000000,723.11557800,1604053799999,9579002.71721074,11838,311.56331800,4126954.02335678,0
1604053800000,13242.70000000,13263.00000000,13210.86000000,13251.26000000,554.97307200,1604054699999,7344476.46761146,11265,268.97275200,3560054.80914638,0
1604054700000,13251.27000000,13302.02000000,13246.96000000,13301.62000000,595.22910600,1604055599999,7900310.08008986,10007,257.60057900,3419398.40814509,0
1604055600000,13301.61000000,13316.48000000,13274.36000000,13294.13000000,523.86105000,1604056499999,6965940.98310442,8813,229.59446300,3052739.90842908,0
1604056500000,13293.83000000,13295.95000000,13255.09000000,13273.12000000,467.67270100,1604057399999,6206536.79697603,7811,213.77406400,2836915.32097682,0
1604057400000,13273.12000000,13366.16000000,13246.81000000,13362.24000000,754.21876400,1604058299999,10033654.51546148,11231,452.51758800,6019877.29866630,0
1604058300000,13362.29000000,13369.47000000,13328.34000000,13347.79000000,734.85227500,1604059199999,9809835.13173125,10979,389.76830200,5203262.67118409,0
1604059200000,13347.80000000,13350.92000000,13275.00000000,13297.00000000,723.48383500,1604060099999,9630506.79272890,10243,312.21428800,4156306.24087837,0
1604060100000,13296.99000000,13350.00000000,13289.10000000,13332.60000000,548.48034500,1604060999999,7307514.52121591,9813,284.36539600,3788966.33993066,0
1604061000000,13332.61000000,13349.12000000,13294.78000000,13313.99000000,552.94604700,1604061899999,7368126.45697494,8923,213.61845500,2845988.90692405,0
1604061900000,13313.99000000,13363.73000000,13302.05000000,13328.81000000,668.73110000,1604062799999,8922513.66863650,10185,388.68355600,5186089.56645325,0
1604062800000,13328.81000000,13341.99000000,13260.73000000,13320.59000000,810.99092900,1604063699999,10790876.04653046,11170,390.78284800,5200532.69201071,0
1604063700000,13320.59000000,13339.14000000,13280.61000000,13296.59000000,586.90698900,1604064599999,7808725.03402848,10258,257.28957100,3423176.00273025,0
1604064600000,13296.59000000,13330.00000000,13221.35000000,13245.24000000,985.94750500,1604065499999,13085055.75870576,15337,468.19496800,6213356.99657456,0
1604065500000,13245.24000000,13285.18000000,13229.42000000,13263.30000000,668.65099900,1604066399999,8862734.39791446,10501,325.06877500,4308481.07832057,0
1604066400000,13263.29000000,13301.60000000,13253.21000000,13282.36000000,678.26231100,1604067299999,9008937.09370098,10953,275.12040400,3654710.52942458,0
1604067300000,13282.36000000,13345.00000000,13269.90000000,13295.26000000,727.80942000,1604068199999,9685925.66386566,10958,331.18568300,4408503.47150438,0
1604068200000,13295.25000000,13343.46000000,13293.42000000,13322.85000000,621.33678800,1604069099999,8276127.80951423,10975,286.42336800,3814925.00236971,0
1604069100000,13322.57000000,13365.52000000,13307.31000000,13351.67000000,678.38894400,1604069999999,9052598.77510964,11788,328.53200900,4384482.86531779,0
1604070000000,13351.67000000,13457.64000000,13351.31000000,13450.14000000,1828.94711700,1604070899999,24546087.84247586,22390,950.73784400,12756257.98632272,0
1604070900000,13450.14000000,13471.00000000,13421.17000000,13461.81000000,1010.65239900,1604071799999,13591933.15714931,13027,408.45046600,5492933.31099999,0
1604071800000,13461.82000000,13515.00000000,13443.74000000,13482.04000000,1236.76424100,1604072699999,16671656.39461107,16551,680.68696800,9175834.00250384,0
1604072700000,13482.05000000,13550.00000000,13475.54000000,13549.98000000,1012.10503700,1604073599999,13676626.17457230,14610,509.84678800,6890101.48498807,0
1604073600000,13549.60000000,13582.00000000,13496.37000000,13499.34000000,1580.71305900,1604074499999,21406390.97395438,20586,757.67450200,10260174.87820819,0
1604074500000,13499.32000000,13538.55000000,13495.63000000,13503.53000000,734.01712800,1604075399999,9916597.54719163,10930,393.60746000,5317334.84367305,0
1604075400000,13503.53000000,13535.55000000,13492.36000000,13516.92000000,539.12850400,1604076299999,7284829.28246997,8229,284.04330300,3837746.24742220,0
